,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight,SEDOL
29381,2023-12-18,1822,BR02JN,BRCPLEACNPB9,COPEL - CIA PR DE ENERGIA,BR,BRL,65101010.0,1.0,0.6192,2085043710.0,0.0017168911483631593,2200154
29382,2023-12-18,1822,AE2280,AED000901010,DUBAI FINANCIAL MARKET,AE,AED,30202015.0,1.0,0.1934,585573426.0,0.0004821797389638846,B1GPBP7
29383,2023-12-18,1822,MX406T,MX01VE0M0003,VESTA,MX,MXN,35101010.0,1.0,1.0,3313467706.0,0.0027284144440399205,B8F6ZF8
29384,2023-12-18,1822,IN18V9,INE732I01013,ANGEL ONE,IN,INR,30202015.0,1.0,0.5173,1752781833.0,0.001443296176313471,BMCMVV5
29385,2023-12-18,1822,MX504S,MX01OM000018,GRUPO AERO DEL CENTRO 'B',MX,MXN,50206060.0,0.3662669,0.808,1083476870.0,0.000892169233017768,B1KFX13
29386,2023-12-18,1822,SA23GN,SA1230K1UGH7,ABDULLAH AL OTHAIM MKTS,SA,SAR,45201010.0,0.6151063,0.6633,1288068631.0,0.0010606365806346346,B3BQB93
29387,2023-12-18,1822,BR906H,BRALOSACNOR5,ALLOS,BR,BRL,35101010.0,1.0,0.8139,2523305511.0,0.002077769821166904,BMHVKZ4
29388,2023-12-18,1822,QA20MO,QA0007227695,QATAR NAVIGATION,QA,QAR,50206030.0,1.0,0.8625,2668803117.0,0.0021975771665243933,6148205
29389,2023-12-18,1822,KR22S7,KR7403870009,HPSP,KR,KRW,10102020.0,1.0,0.4066,1171345868.0,0.0009645233540168622,BPDWY61
29390,2023-12-18,1822,IN0B9P,INE256A01028,Zee Entrtainment,IN,INR,40301035.0,1.0,0.9488,3078181956.0,0.0025346726919732517,6188535
29391,2023-12-18,1822,QA20UW,QA000A0KD6J5,BARWA REAL ESTATE,QA,QAR,35101010.0,1.0,0.55,1598821300.0,0.0013165201883391113,B0YTG26
29392,2023-12-18,1822,MX109T,US92837L1098,VISTA ENERGY ADR,MX,USD,60101010.0,1.0,0.9429,2731396665.0,0.0022491186800142208,BJ84772
29393,2023-12-18,1822,MX302O,MXP001391012,ALSEA,MX,MXN,40501040.0,1.0,0.6278,1833055748.0,0.001509396264981615,2563017
29394,2023-12-18,1822,BR10X0,BRGMATACNOR7,GRUPO MATEUS ON,BR,BRL,40401010.0,1.0,0.209,621932559.0,0.0005121190027358939,BN7JD67
29395,2023-12-18,1822,MX204P,MX01R0000006,REGIONAL S.A.B. DE C.V.,MX,MXN,30101010.0,1.0,0.4,1224375470.0,0.001008189610910355,BG1Z6X0
29396,2023-12-18,1822,TW02OF,TW0002313004,Compeq Mftg,TW,TWD,10102015.0,1.0,1.0,2726204978.0,0.002244843680208403,6215273
29397,2023-12-18,1822,TW11B2,TW0001477008,Makalot,TW,TWD,40204020.0,1.0,1.0,2712062036.0,0.0022331979330160747,6580432
29398,2023-12-18,1822,SA2239,SA000A0EAXM3,SAUDIA DAIRY & FDSF,SA,SAR,45102020.0,0.836722,0.482,1152937999.0,0.0009493657306084164,B133P41
29399,2023-12-18,1822,BR171B,BRSMFTACNOR1,SMARTFIT ESCOLA SA COM NPV,BR,BRL,40501030.0,1.0,0.4227,1265802901.0,0.0010423022720705017,BF4XNJ9
29400,2023-12-18,1822,TW03JB,TW0002388006,VIA TECHNOLOGIES,TW,TWD,10102010.0,1.0,0.4782,1161120771.0,0.000956103684709088,6146823
29401,2023-12-18,1822,IN05T3,INE821I01022,IRB Infrast Dvlp,IN,INR,50101010.0,1.0,0.25,771952386.0,0.00063565008835293,BMTY040
29402,2023-12-18,1822,KR22L0,KR7277810008,RAINBOW ROBOTICS,KR,KRW,50204000.0,1.0,0.4287,1166692333.0,0.000960691485643178,BM9Q3J2
29403,2023-12-18,1822,TW04YR,TW0002812005,Taichung Comm Bk,TW,TWD,30101010.0,1.0,0.73,1943996293.0,0.0016007482298308724,6869971
29404,2023-12-18,1822,SA22DJ,SA000A0LE310,ADVANCED PETROCHEMICALS,SA,SAR,55201020.0,0.4114515,0.9204,975007270.0,0.0008028519226835437,B1P6WF8
29405,2023-12-18,1822,SA226C,SA000A0HNGZ6,ALDREES PTL& TRANSVS,SA,SAR,60101020.0,0.49,1.0,1353772888.0,0.001114739550616534,B128FF8
29406,2023-12-18,1822,IN315E,INE672A01018,TATA INVESTMENT CORPORATION,IN,INR,30202010.0,1.0,0.2662,703551706.0,0.0005793267981164768,6461377
29407,2023-12-18,1822,AE205V,AED000601016,DUBAI INVESTMENT,AE,AED,50203000.0,0.5442071,0.7069,1019936312.0,0.0008398479214457166,6388357
29408,2023-12-18,1822,IN3019,INE171Z01018,BHARAT DYNAMICS,IN,INR,50201020.0,1.0,0.2507,844972485.0,0.0006957771547661811,BDVPZL0
29409,2023-12-18,1822,MY245V,MYL3034OO005,HAP SENG CONSOLIDATED,MY,MYR,50203000.0,1.0,0.2548,624370645.0,0.0005141266001077246,6297743
29410,2023-12-18,1822,PL303G,PLALIOR00045,ALIOR BANK,PL,PLN,30101010.0,1.0,0.6809,1685303203.0,0.0013877321313032717,B8W8F13
29411,2023-12-18,1822,SA25V4,SA14QG523GH3,ARABIAN CENTRES COMPANY,SA,SAR,35101010.0,1.0,0.376,958785256.0,0.0007894942016383463,BKBF694
29412,2023-12-18,1822,SA24FN,SA1330R2TQ16,CATRION CATERING HOLDING,SA,SAR,50205020.0,0.6687455,0.5612,953188823.0,0.00078488592113371,B7J4PX9
29413,2023-12-18,1822,SA26MW,SA15D1I1VJH7,ARABIAN CONTRACTING SERVICES,SA,SAR,40301020.0,1.0,0.3,830839677.0,0.0006841397522310006,BP4DC81
29414,2023-12-18,1822,CN2CW9,KYG2215N1097,CLOUD MUSIC,CN,HKD,40301010.0,1.0,0.2338,603084817.0,0.0004965991739422651,BP2TRS6
29415,2023-12-18,1822,TW30C4,KYG5138S1057,JINAN ACETATE CHEMICAL,TW,TWD,55201020.0,1.0,0.5575,1237131807.0,0.0010186935835492965,BYRP845
29416,2023-12-18,1822,BR16BK,BRGGPSACNOR9,GPS PART. E EMPREENDIMENTOS ON,BR,BRL,50205020.0,1.0,0.6655,1745905328.0,0.001437633843907895,BLFG6N4
29417,2023-12-18,1822,SA24QY,SA13J051UJH4,AL HAMMADI HOLDING,SA,SAR,20101010.0,0.540811,0.7596,1033672336.0,0.0008511585994455097,BP7RRL8
29418,2023-12-18,1822,BR0406,BRMDIAACNOR7,M Dias Branco,BR,BRL,45102020.0,1.0,0.3668,975663943.0,0.0008033926480676984,B1FRH89
29419,2023-12-18,1822,TW08ZW,TW0006531007,AP MEMORY TECH.,TW,TWD,10102010.0,1.0,0.835,1940821490.0,0.001598133996305525,BWY5316
29420,2023-12-18,1822,BR30BG,BRSMTOACNOR3,SAO MARTINHO,BR,BRL,45102035.0,1.0,0.4626,978158367.0,0.0008054466359363098,B1P3R43
29421,2023-12-18,1822,SA2307,SA11RGL0IU14,ASTRA INDUSTRIAL GROUP,SA,SAR,30202000.0,0.8022623,0.4597,932708619.0,0.0007680218713319571,B3CQKT5
29422,2023-12-18,1822,KR190L,KR7058470006,LEENO INDUSTRIAL,KR,KRW,10102020.0,1.0,0.6538,1574717777.0,0.0012966725827063892,6430139
29423,2023-12-18,1822,KR70AC,KR7267260008,HD HYUNDAI ELECTRIC,KR,KRW,50202010.0,1.0,0.5414,1271151069.0,0.0010467061232967954,BD4HFR9
29424,2023-12-18,1822,TW090Y,TW0006592009,HOTAI FINANCE,TW,TWD,30201020.0,1.0,0.3165,738921451.0,0.0006084513684164261,BYQKH22
29425,2023-12-18,1822,TW15FA,TW0001519007,FORTUNE ELECTRIC,TW,TWD,10102015.0,1.0,0.7564,2144879741.0,0.0017661620348603463,6347604
29426,2023-12-18,1822,SA274F,SA15H14I11H6,AL DAWAA MEDICAL SERVICES,SA,SAR,45201015.0,1.0,0.3419,785482307.0,0.0006467910546029625,BPW7GB6
29427,2023-12-18,1822,SA25R0,SA14K0Q0SJ16,LEEJAM SPORTS,SA,SAR,40501030.0,0.6925752,0.4889,873700785.0,0.0007194329485229083,BF12ZV5
29428,2023-12-18,1822,ID2164,ID1000144900,MD PICTURES,ID,IDR,40301010.0,1.0,0.2727,648080181.0,0.000533649784343607,BFYR4R6
29429,2023-12-18,1822,CN17HO,HK0000112026,CHINA NONFERROUS MINING CORP,CN,HKD,55102040.0,1.0,0.3046,679321082.0,0.000559374533487494,B890GY2
29430,2023-12-18,1822,TR005P,TREMGTI00012,Migros Ticaret AS,TR,TRY,45201010.0,1.0,0.5082,1044913164.0,0.000860414653887396,B50PPK4
29431,2023-12-18,1822,SA229F,SA000A0KDVM8,EMAAR THE ECONOMIC CITY,SA,SAR,35101010.0,0.7752989,0.5603,994711380.0,0.0008190769120605644,B19NK95
29432,2023-12-18,1822,515183,TRABRYAT91Q2,BORUSAN YATIRIM VE PAZ.,TR,TRY,55102010.0,1.0,0.2381,592253951.0,0.00048768069521909843,B03MQ26
29433,2023-12-18,1822,IN0AJY,INE517B01013,TATA TLSVS.MAHARASTRA,IN,INR,15102015.0,1.0,0.2564,588981627.0,0.0004849861598080512,6326067
29434,2023-12-18,1822,IN19BQ,INE064C01022,TRIDENT,IN,INR,55101020.0,1.0,0.2619,599500536.0,0.0004936477632391551,BL0KWD3
29435,2023-12-18,1822,BR00EG,BRCIELACNOR3,CIELO SA INSTITUICAO DE PAGAMENTO,BR,BRL,50205015.0,1.0,0.4129,1029235533.0,0.0008475051950774396,B614LY3
29436,2023-12-18,1822,PL10CN,PLKRK0000010,KRUK,PL,PLN,30201020.0,1.0,0.9094,2070095152.0,0.0017045820313945786,B4PTLY0
29437,2023-12-18,1822,KR22WB,KR7328130000,LUNIT,KR,KRW,20101025.0,1.0,0.8764,1700551421.0,0.0014002879978239364,BNRKTL7
29438,2023-12-18,1822,TW18VT,TW0003023008,SINBON Elec,TW,TWD,50202010.0,1.0,1.0,2219329640.0,0.0018274664439605426,6349354
29439,2023-12-18,1822,SA20MQ,SA0007879170,NATIONAL INDZT,SA,SAR,55201000.0,0.4055668,0.9377,813688871.0,0.0006700172343828286,B136MP0
29440,2023-12-18,1822,TR20TF,TREPOLT00013,POLITEKNIK METAL,TR,TRY,55201020.0,1.0,0.1969,347096792.0,0.0002858105117662251,BK1PVV1
29441,2023-12-18,1822,SA216B,SA0007879469,SAUDI CEMENT,SA,SAR,50101030.0,0.4575816,0.9312,905359576.0,0.0007455018015522672,B132HD1
29442,2023-12-18,1822,QA2013,QA000A0Q5NE9,VODAFONE QATAR,QA,QAR,15102015.0,1.0,0.3722,777787081.0,0.000640454561348318,B3WYBN0
29443,2023-12-18,1822,CN4D6M,US86366E1064,STRUCTURE THERAPEUTICS ADR,CN,USD,20103010.0,1.0,1.0,1294623152.0,0.0010660337811981952,BQS9486
29444,2023-12-18,1822,MY23AZ,MYL5211OO007,SUNWAY,MY,MYR,35101010.0,1.0,0.3718,815779929.0,0.0006717390778884087,B6VGS93
29445,2023-12-18,1822,TH303G,TH3871010Z01,WHA CORPORATION,TH,THB,35101010.0,0.5449173,0.6768,803280396.0,0.0006614465658113486,BX8ZRM8
29446,2023-12-18,1822,KR1KMI,KR7214150005,CLASSYS,KR,KRW,20102010.0,1.0,0.2623,495717739.0,0.00040818971520539436,BWT5WS1
29447,2023-12-18,1822,IN12V3,INE836A01035,BIRLASOFT,IN,INR,10101010.0,1.0,0.6089,1445128173.0,0.0011899643909498302,B1LQJY0
29448,2023-12-18,1822,B018DT,PLINTCS00010,INTER CARS,PL,PLN,40101025.0,1.0,0.6468,1386646247.0,0.0011418085174748184,B018DT2
29449,2023-12-18,1822,BR172C,BRVAMOACNOR7,VAMOS L CAM MAQ SA COM NPV,BR,BRL,50206050.0,1.0,0.3994,892445912.0,0.0007348682808696068,BJLSQZ2
29450,2023-12-18,1822,B28XVV,GRS496003005,TERNA ENERGY,GR,EUR,65101010.0,1.0,0.4501,905161277.0,0.0007453385158637244,B28XVV2
29451,2023-12-18,1822,CN2D6K,KYG5252B1023,KEYMED BIOSCIENCES,CN,HKD,20103010.0,1.0,0.6097,1100435097.0,0.0009061331752068903,BLPPZP6
29452,2023-12-18,1822,MY207T,MYL5031OO009,TIME DOTCOM,MY,MYR,15102015.0,1.0,0.5554,1156075200.0,0.0009519490014538684,6336538
29453,2023-12-18,1822,IN00RW,INE531E01026,HINDUSTAN COPPER,IN,INR,55102040.0,1.0,0.2569,589061367.0,0.00048505182025416745,B02GZ11
29454,2023-12-18,1822,IN21BJ,INE0DK501011,PIRAMAL PHARMA,IN,INR,20103015.0,1.0,0.4673,943014587.0,0.0007765081323871337,BKS9DQ5
29455,2023-12-18,1822,MY407V,MYL5249OO007,IOI PROPERTIES GROUP,MY,MYR,35101010.0,1.0,0.2102,418470833.0,0.00034458216179355676,BH7JFJ2
29456,2023-12-18,1822,CZ602J,CZ0008040318,MONETA MONEY BANK,CZ,CZK,30101010.0,1.0,0.472,981878812.0,0.0008085101683974455,BD3CQ16
29457,2023-12-18,1822,TW1190,TW0004919006,NUVOTON TECHNOLOGY,TW,TWD,10102010.0,1.0,0.4879,899652120.0,0.0007408021011867184,B3M1XS0
29458,2023-12-18,1822,EG0060,EGS48031C016,TELECOM EGYPT,EG,EGP,15102015.0,1.0,0.2,415333183.0,0.00034199852122725823,B0S6009
29459,2023-12-18,1822,CN8EM7,KYG844081060,CHINA TIAN.GP.CEMENT,CN,HKD,50101030.0,1.0,0.3042,576704292.0,0.00047487661261443905,B7FL1V4
29460,2023-12-18,1822,TW05NH,TW0003005005,GETAC HOLDINGS,TW,TWD,10102030.0,1.0,0.687,1428584914.0,0.0011763421465786658,6439620
29461,2023-12-18,1822,SA24EM,SA132GSGS910,SEERA GROUP HOLDING,SA,SAR,40501015.0,0.3760035,0.9218,699828553.0,0.0005762610358022173,B6WTLK3
29462,2023-12-18,1822,TW07VR,TW0006176001,Radiant,TW,TWD,10102015.0,1.0,1.0,1968470402.0,0.0016209009877345304,6520278
29463,2023-12-18,1822,BR602A,BRTRPLACNPR1,CTEEP CPAD.TMO.DE ENELA. PN,BR,BRL,65101015.0,1.0,0.4752,926543112.0,0.0007629449972392451,2440972
29464,2023-12-18,1822,IN20CJ,INE745G01035,MULTI CMOD.EX.OF INDIA,IN,INR,30202015.0,0.5766741,0.8497,972058721.0,0.0008004239938807393,B7L5LS7
29465,2023-12-18,1822,TW0841,TW0006285000,Wistron Neweb,TW,TWD,15101010.0,1.0,0.8042,1995167353.0,0.0016428841042708188,6682598
29466,2023-12-18,1822,TR807Z,TREENSA00014,ENERJISA ENERJI,TR,TRY,65101015.0,1.0,0.2,367260647.0,0.000302414069763759,BD0MXB8
29467,2023-12-18,1822,TR211O,TREKLRH00038,KILER HOLDING A S,TR,TRY,35101010.0,1.0,0.1467,314035196.0,0.0002585865445894608,BMWPNC9
29468,2023-12-18,1822,PH405F,PHY1249R1024,CENTURY PACIFIC FOOD,PH,PHP,45102020.0,1.0,0.345,667017383.0,0.0005492432773397634,BLRL853
29469,2023-12-18,1822,QA21GJ,QA000M2522L9,QATAR ALUMINIUM MANUFACTURING,QA,QAR,55102035.0,0.8595918,0.49,813358540.0,0.0006697452293561667,BH4NZS6
29470,2023-12-18,1822,TW01I8,TW0001513000,Chung-Hsin E M,TW,TWD,50204000.0,1.0,0.8507,1647643292.0,0.0013567217656529303,6194811
29471,2023-12-18,1822,BR044A,BRMRFGACNOR0,MARFRIG GLOBAL FOODS,BR,BRL,45102020.0,1.0,0.3821,685000378.0,0.000564051046015538,B1YWHR4
29472,2023-12-18,1822,KR02JW,KR7004370003,Nongshim,KR,KRW,45102020.0,1.0,0.6161,1167014584.0,0.0009609568373414649,6638115
29473,2023-12-18,1822,EG2040,EGS3G0Z1C014,ELSWEDY ELECTRIC,EG,EGP,50202010.0,1.0,0.319,634437048.0,0.0005224155957406058,B15Q010
29474,2023-12-18,1822,KY10WF,KYG3902L1095,GDS Holdings Ltd,CN,HKD,10101010.0,1.0,0.5255,830756953.0,0.0006840716346646034,BMG40P4
29475,2023-12-18,1822,BR1047,BRFLRYACNOR5,FLEURY ON,BR,BRL,20101025.0,1.0,0.4427,888543204.0,0.0007316546672711437,B4X4D29
29476,2023-12-18,1822,IN80S5,INE704P01017,COCHIN SHIPYARD,IN,INR,50206030.0,1.0,0.2714,546304523.0,0.0004498444782481121,BF4GCB3
29477,2023-12-18,1822,469876,TRAPETKM91E0,PETKIM PETROKIMIYA,TR,TRY,55201000.0,1.0,0.49,807283519.0,0.000664742864306937,B03MWY0
29478,2023-12-18,1822,PH20HP,PHY0927M1046,BLOOMBERRY RESORTS,PH,PHP,40501020.0,0.9997501,0.4001,810134183.0,0.000667090191494892,B7RLFB0
29479,2023-12-18,1822,CN8FPB,BMG570071099,LUYE PHARMA GROUP,CN,HKD,20103015.0,1.0,0.519,909049029.0,0.0007485398142172401,BNQ4GF3
29480,2023-12-18,1822,ZA20KV,ZAE000081949,INVESTEC,ZA,ZAR,30101010.0,1.0,0.7904,1514572892.0,0.0012471473760257963,B17BBR6
29481,2023-12-18,1822,B01GVS,TREDOTO00013,DOGUS OTOMOTIV SERVIS,TR,TRY,40401030.0,1.0,0.345,622427445.0,0.0005125265075708159,B03MRJ0
29482,2023-12-18,1822,ID2074,ID1000099807,MITRA ADIPERKASA,ID,IDR,40401010.0,1.0,0.49,877394245.0,0.0007224742606788215,B03VZ37
29483,2023-12-18,1822,ID201Y,ID1000053705,MEDCO ENERGI INTL.,ID,IDR,60101015.0,1.0,0.2704,480063119.0,0.0003952992043829671,6254511
29484,2023-12-18,1822,KR101D,KR7088350004,HANWHA LIFE,KR,KRW,30301010.0,1.0,0.3327,594703291.0,0.0004896975594916138,B62B9W7
29485,2023-12-18,1822,TW02I9,TW0002206000,Sanyang Industry,TW,TWD,40203055.0,1.0,0.8145,1469210321.0,0.0012097943957293327,6787084
29486,2023-12-18,1822,KW20R9,KW0EQ0200653,KUWAIT INVPRJS,KW,KWD,30202000.0,1.0,0.3062,567875170.0,0.0004676064334153572,6503183
29487,2023-12-18,1822,ID202Z,ID1000106701,AKR CORPORINDO,ID,IDR,60101020.0,1.0,0.4029,745713582.0,0.0006140442245932508,6048156
29488,2023-12-18,1822,ID12FD,ID1000117609,BUMI RESOURCES MINERALS,ID,IDR,55102000.0,1.0,0.5217,824078267.0,0.0006785721927003402,B3R5893
29489,2023-12-18,1822,KW26C0,KW0EQB010084,KUWAIT TELECOMMUNICATIONS,KW,KWD,15102015.0,1.0,0.3336,607641611.0,0.0005003513827069986,BTHH039
29490,2023-12-18,1822,B03MWQ,TRAOTKAR91H3,OTOKAR,TR,TRY,50206015.0,1.0,0.3051,532320368.0,0.0004383294813098281,B03MWQ2
29491,2023-12-18,1822,CN89VB,KYG8406X1034,SSY GROUP,CN,HKD,20103015.0,1.0,0.4234,769421954.0,0.0006335664503546,BYP9J68
29492,2023-12-18,1822,IN18Q4,INE192B01031,WELSPUN LIVING,IN,INR,55101020.0,1.0,0.2965,539087895.0,0.00044390207777237836,BYSVNL4
29493,2023-12-18,1822,SA305A,SA0007879568,NATIONAL AGRIC.DEV.,SA,SAR,45102010.0,0.6682967,0.6135,885110585.0,0.0007288281398710043,B128FP8
29494,2023-12-18,1822,MX103N,MX01GE0E0004,GENTERA,MX,MXN,30101010.0,1.0,0.6816,1434316606.0,0.0011810618036356127,BHWQZW1
29495,2023-12-18,1822,SA265F,SA154HG210H6,BINDAWOOD HOLDING,SA,SAR,45201010.0,1.0,0.2,366820110.0,0.00030205131761990755,BMBQDG7
29496,2023-12-18,1822,635467,HK0639031506,SHOUGANG FUSHAN RESOURCES GR,CN,HKD,60101040.0,1.0,0.4233,741018169.0,0.0006101778725455955,6354671
29497,2023-12-18,1822,CN2CV8,KYG2120H1065,CHINA RISUN GROUP,CN,HKD,55201020.0,1.0,0.2852,522771698.0,0.00043046680345659456,BJQQJ85
29498,2023-12-18,1822,TW505Z,TW0006412000,CHICONY POWER TECHNOLOGY,TW,TWD,10102015.0,1.0,0.4209,700229815.0,0.0005765914476648897,B97NLT0
29499,2023-12-18,1822,KR02T6,KR7138930003,BNK FINANCIAL GROUP,KR,KRW,30101010.0,1.0,0.8994,1589862139.0,0.0013091429309013472,B3S98W7
29500,2023-12-18,1822,PL004E,PLTAURN00011,TAURON,PL,PLN,65101015.0,1.0,0.5955,1021879238.0,0.0008414477883623314,B5P7L41
29501,2023-12-18,1822,KR10BN,KR7081660003,FILA HOLDINGS,KR,KRW,40401020.0,1.0,0.7327,1300406172.0,0.0010707957033589575,B66CTX7
29502,2023-12-18,1822,TW02H8,TW0002204005,China Motor,TW,TWD,40101020.0,1.0,0.46,939693980.0,0.0007737738392218875,6191328
29503,2023-12-18,1822,ID2085,ID1000102502,XL AXIATA,ID,IDR,15102015.0,1.0,0.3375,540719098.0,0.000445245262079955,B0LD0W9
29504,2023-12-18,1822,CL00WT,CL0000000035,AGUAS ANDINAS A,CL,CLP,65102030.0,1.0,0.499,934192927.0,0.000769244097635618,2311238
29505,2023-12-18,1822,TW08NK,TW0009917005,Taiwan Secom,TW,TWD,50202020.0,1.0,0.7194,1285857964.0,0.0010588162472833118,6877811
29506,2023-12-18,1822,TH30ER,THB056010002,I-TAIL,TH,THB,45102020.0,1.0,0.2118,363112102.0,0.0002989980261791925,BN72NP5
29507,2023-12-18,1822,BR02OS,BRCYREACNOR7,Cyrela Braz Rlty,BR,BRL,35101010.0,1.0,0.7457,1471940003.0,0.0012120421024997803,2189855
29508,2023-12-18,1822,AE231U,AEA007501017,AL YAH SATELLITE COMMUNICATION,AE,AED,15102015.0,0.9962183,0.3702,666390669.0,0.000548727221146795,BL6P8C3
29509,2023-12-18,1822,TR10J4,TREKNTR00013,KONTROLMATIK TEKNOLOJI MUHENDI,TR,TRY,50101015.0,1.0,0.4208,591114550.0,0.00048674247628298985,BKSB0Y8
29510,2023-12-18,1822,SA215A,SA0007879451,YAMAMAH SAUDI CEMENT,SA,SAR,50101030.0,0.4795643,0.8906,786120948.0,0.0006473169318661696,B1343N9
29511,2023-12-18,1822,ID906A,ID1000094402,BANK OCBC NISP,ID,IDR,30101010.0,1.0,0.1492,260147762.0,0.00021421392160852392,6587604
29512,2023-12-18,1822,ZA21AM,ZAE000093779,SANTAM,ZA,ZAR,30302025.0,1.0,0.3055,525310418.0,0.00043255726605709923,6061001
29513,2023-12-18,1822,KR03IW,KR7010120004,LS ELECTRIC,KR,KRW,10102015.0,1.0,0.54,919060883.0,0.0007567838924727047,6378217
29514,2023-12-18,1822,IN065G,INE324A01024,JINDAL SAW,IN,INR,55102010.0,1.0,0.4358,727102217.0,0.0005987190361215637,6152723
29515,2023-12-18,1822,521638,PLKETY000011,KETY,PL,PLN,55102035.0,1.0,1.0,1797941089.0,0.0014804817405878361,5216385
29516,2023-12-18,1822,KR04U9,KR7030000004,Cheil Worldwide,KR,KRW,40301020.0,1.0,0.748,1329905943.0,0.001095086750815531,6093231
29517,2023-12-18,1822,ZA00KT,ZAE000071080,Tiger Brands Ltd,ZA,ZAR,45102020.0,1.0,0.85,1639302529.0,0.0013498537167498715,B0J4PP2
29518,2023-12-18,1822,BR1148,BRSLCEACNOR2,SLC AGRICOLA ON,BR,BRL,45102010.0,1.0,0.5145,880556214.0,0.0007250779262813516,B1Y4WK8
29519,2023-12-18,1822,TW01F5,TW0001503001,Shihlin Electric,TW,TWD,50202010.0,1.0,0.5038,1002017290.0,0.000825092830167978,6804198
29520,2023-12-18,1822,SA24JR,SA139051UIH0,NATIONAL MEDICAL CARE,SA,SAR,20101010.0,0.7334646,0.508,709134813.0,0.0005839241055698847,B915XX0
29521,2023-12-18,1822,TW022T,TW0001907004,YFY,TW,TWD,55101015.0,1.0,0.8651,1498267528.0,0.001233721021945939,6988616
29522,2023-12-18,1822,593493,TRANUHCM91F0,NUH CIMENTO,TR,TRY,50101030.0,1.0,0.3955,628671509.0,0.0005176680679899081,B03MWL7
29523,2023-12-18,1822,SA24AI,SA12U0RHUHH8,UNITED ELECTRONICS,SA,SAR,40401030.0,0.386,0.8,532716594.0,0.0004386557463703103,B4P2SD7
29524,2023-12-18,1822,IN706I,INE976G01028,RBL BANK,IN,INR,30101010.0,0.8216744,0.9006,1541783535.0,0.0012695534828541131,BD0FRL5
29525,2023-12-18,1822,KR00U5,KR7023530009,Lotte Shopping Co Ltd,KR,KRW,40401010.0,1.0,0.4136,700756019.0,0.0005770247407347187,B0WGPZ5
29526,2023-12-18,1822,KR087Q,KR7357780006,Soulbrain,KR,KRW,55201020.0,1.0,0.5357,934685767.0,0.0007696499177292214,BKPN4N4
29527,2023-12-18,1822,IN12NV,INE522D01027,Manappuram Finance,IN,INR,30201020.0,1.0,0.6533,1139759120.0,0.000938513823479597,6570400
